,Style Key,ABV,Min IBU,Max IBU,Astringency,Body,Alcohol,Bitter,Sweet,Sour,Salty,Fruits,Hoppy,Spices,Malty
2881,120,6.5,0,10,47,45,17,24,64,189,1,140,33,17,32
2882,120,4.8,0,10,31,29,16,9,29,136,1,62,13,5,4
2883,120,6.0,0,10,48,41,4,14,53,160,0,80,26,5,28
2884,120,6.0,0,10,81,40,5,6,74,284,8,141,15,15,38
2885,120,7.6,0,10,46,31,8,19,47,191,3,90,24,13,29
2886,120,5.0,0,10,31,32,7,8,131,183,0,97,24,3,24
2887,120,4.5,0,10,12,20,6,3,86,95,0,60,9,5,14
2888,120,5.5,0,10,63,55,9,11,62,229,1,115,38,10,19
2889,120,7.0,0,10,54,31,13,11,78,193,4,126,25,18,33
2890,120,6.5,0,10,43,35,4,13,39,164,2,84,15,5,18
2891,120,6.4,0,10,40,31,5,4,65,185,0,100,7,2,5
2892,120,5.8,0,10,37,22,10,37,17,146,1,73,42,8,9
2893,120,4.5,0,10,30,24,6,5,80,123,0,74,8,1,24
2894,120,5.5,0,10,17,38,18,6,155,146,1,105,11,12,24
2895,120,5.5,0,10,23,38,4,10,91,101,3,44,18,4,41
2896,120,5.5,0,10,51,23,5,14,49,200,7,96,8,14,30
2897,120,5.0,0,10,34,30,4,14,83,163,0,88,27,14,18
2898,120,5.0,0,10,42,36,5,18,29,169,0,80,11,2,7
2899,120,7.0,0,10,26,38,10,9,82,159,1,92,6,7,33
2900,120,6.5,0,10,44,39,10,17,43,180,1,92,26,3,18
2901,120,8.0,0,10,61,41,9,6,85,210,5,142,27,36,42
2902,120,5.8,0,10,15,7,7,15,16,75,2,18,21,0,18
2903,120,5.5,0,10,6,16,6,1,69,69,0,52,3,0,10
2904,120,7.0,0,10,21,18,4,4,40,78,0,45,2,4,8
2905,120,6.7,0,10,11,6,4,1,21,55,2,23,6,0,1
2906,120,5.5,0,10,12,18,1,5,13,49,0,31,7,4,7
2907,120,6.5,0,10,3,1,1,1,9,17,0,14,9,0,1
2908,120,6.3,0,10,5,6,0,1,5,21,0,12,2,2,0
2909,120,6.5,0,10,11,5,0,0,5,31,0,10,1,1,0
2910,120,6.5,0,10,5,2,0,0,7,7,2,4,2,0,8
2911,120,10.0,0,10,13,9,7,4,29,31,0,21,7,0,33
2912,120,6.5,0,10,3,1,1,0,6,16,0,8,0,0,1
2913,120,5.5,0,10,2,3,0,1,3,9,0,5,3,0,1
2914,121,6.5,0,10,69,34,16,90,59,191,4,123,100,17,56
2915,121,5.5,0,10,50,34,14,50,50,178,2,105,91,17,34
2916,121,5.0,0,10,29,23,6,13,40,122,0,58,16,6,11
2917,121,7.0,0,10,21,38,29,17,62,106,0,66,25,5,15
2918,121,4.8,0,10,55,33,11,16,61,213,2,94,23,7,21
2919,121,7.0,0,10,13,26,3,10,47,109,0,89,13,12,14
2920,121,5.0,0,10,33,43,2,9,18,107,0,34,14,12,14
2921,121,6.0,0,10,60,31,19,7,45,233,1,104,17,6,26
2922,121,5.0,0,10,27,30,13,13,27,168,0,65,20,13,34
2923,121,6.2,0,10,41,36,10,16,41,163,1,69,43,24,10
2924,121,11.0,0,10,33,43,40,19,48,157,0,91,30,15,24
2925,121,9.7,0,10,15,23,9,7,28,50,0,31,10,2,19
2926,121,5.5,0,10,22,22,2,3,39,92,1,58,5,9,13
2927,121,5.6,0,10,15,30,0,8,18,87,2,39,9,2,10
2928,121,6.5,0,10,14,17,2,5,20,48,0,25,7,5,5
2929,121,6.0,0,10,6,8,3,2,22,25,0,15,6,1,4
2930,121,5.0,0,10,6,10,2,3,4,50,0,19,9,1,9
2931,121,5.0,0,10,16,21,2,0,6,39,0,12,2,6,2
2932,121,5.0,0,10,6,14,0,2,5,33,0,14,4,2,3
2933,121,7.4,0,10,23,10,7,5,17,61,1,33,14,2,19
2934,121,5.0,0,10,6,7,2,1,5,22,0,9,1,2,1
2935,121,5.5,0,10,1,0,3,4,4,9,0,4,18,2,0
2936,121,5.0,0,10,14,12,3,1,24,56,0,31,4,6,7
2937,121,5.5,0,10,2,2,0,0,2,10,0,2,0,0,1
2938,121,6.0,0,10,16,5,1,0,6,31,0,5,1,0,5
2939,121,5.0,0,10,10,2,2,3,9,27,0,17,6,0,2
2940,121,6.0,0,10,12,6,0,0,3,19,0,4,2,2,4
2941,121,5.0,0,10,18,10,2,12,21,48,0,24,15,2,9
2942,121,5.0,0,10,0,0,0,0,0,0,0,0,0,0,0
2943,121,5.0,0,10,9,13,0,3,14,32,4,21,3,5,4
2944,121,5.4,0,10,0,0,0,0,0,0,0,0,0,0,0
2945,121,5.0,0,10,6,11,0,1,6,17,0,14,0,4,0
2946,121,6.0,0,10,4,4,0,3,0,13,0,10,2,0,0
2947,121,5.0,0,10,2,2,1,0,0,5,0,0,0,0,0
2948,121,5.0,0,10,5,9,0,2,4,17,0,5,1,4,5
2949,121,5.5,0,10,0,0,0,0,0,0,0,0,0,0,0
2950,121,5.5,0,10,0,0,0,0,0,0,0,0,0,0,0
2951,121,5.5,0,10,4,1,0,4,4,11,0,4,6,0,0
2952,121,6.0,0,10,4,4,1,2,1,14,0,6,1,1,0
2953,121,6.0,0,10,0,0,0,0,0,0,0,0,0,0,0
2954,121,6.5,0,10,0,0,0,0,0,0,0,0,0,0,0
2955,121,6.0,0,10,7,6,1,1,11,34,0,19,2,1,7
2956,121,6.5,0,10,0,0,0,1,2,3,0,3,2,0,0
2957,121,6.0,0,10,1,1,1,1,5,5,0,5,2,0,0
2958,121,5.0,0,10,0,0,0,0,0,0,0,0,0,0,0
2959,121,6.0,0,10,0,0,2,0,0,4,0,0,0,0,0
2960,121,6.0,0,10,0,0,0,0,0,0,0,0,0,0,0
2961,121,7.6,0,10,2,0,0,0,0,2,0,0,0,0,0
2962,121,5.5,0,10,0,0,0,0,0,0,0,0,0,0,0
2963,83,0.5,10,20,22,26,24,20,12,8,3,1,41,6,62
2964,83,0.5,10,20,15,32,34,33,57,17,3,14,57,4,94
2965,83,0.5,10,20,9,25,15,17,26,7,0,9,21,2,47
2966,83,0.5,10,20,20,23,11,45,31,5,4,3,71,8,50
2967,83,0.4,10,20,6,13,15,5,15,2,0,4,5,1,44
2968,83,0.5,10,20,17,19,18,16,16,7,4,2,34,4,50
2969,83,0.5,10,20,18,21,15,31,24,6,3,6,47,7,56
2970,83,0.5,10,20,22,32,27,38,46,12,3,14,77,21,90
2971,83,0.5,10,20,20,43,37,118,48,57,2,89,146,15,89
2972,83,0.3,10,20,18,26,34,23,24,6,4,6,48,6,59
2973,83,0.5,10,20,5,30,20,9,5,4,1,1,13,0,40
2974,83,0.5,10,20,17,30,27,22,26,6,2,3,28,2,54
2975,83,0.3,10,20,22,38,29,40,65,16,0,13,70,4,81
2976,83,0.5,10,20,13,24,30,36,15,10,0,5,48,7,40
2977,83,0.5,10,20,22,23,17,46,18,15,2,5,65,2,57
2978,83,0.4,10,20,24,34,23,51,26,39,0,44,64,2,34
2979,83,0.05,10,20,19,26,26,23,28,14,1,9,33,0,56
2980,83,0.4,10,20,5,28,20,14,17,4,0,1,15,1,44
2981,83,0.55,10,20,8,17,11,6,8,17,0,25,7,2,28
2982,83,0.5,10,20,27,39,19,75,47,27,3,53,120,7,68
2983,83,0.5,10,20,4,15,14,1,6,12,2,18,5,13,29
2984,83,0.5,10,20,4,17,14,16,22,10,0,13,19,1,32
2985,83,0.55,10,20,7,30,7,33,40,11,4,3,43,1,64
2986,83,0.5,10,20,12,31,31,24,42,7,3,11,30,0,62
2987,83,0.3,10,20,4,7,8,11,10,9,0,8,12,9,16
2988,83,0.5,10,20,7,15,10,4,13,7,0,13,5,6,27
2989,83,0.5,10,20,8,14,18,12,32,6,0,23,17,0,24
2990,83,0.4,10,20,10,19,17,20,9,13,1,17,34,2,14
2991,83,0.4,10,20,9,17,14,30,27,22,2,23,35,0,33
2992,83,0.55,10,20,4,15,7,11,18,9,1,4,15,0,27
2993,83,0.5,10,20,7,18,15,21,27,7,0,11,22,0,29
2994,83,0.05,10,20,14,13,5,15,9,7,1,4,21,1,20
2995,83,0.4,10,20,16,16,13,18,19,9,6,6,42,4,55
2996,83,0.5,10,20,17,22,10,25,24,13,1,11,31,3,33
2997,83,0.5,10,20,11,19,16,21,24,8,3,7,30,3,29
2998,83,0.5,10,20,24,13,12,30,8,8,3,6,51,7,39
2999,83,0.3,10,20,10,18,12,31,22,22,1,25,36,6,35
3000,83,0.5,10,20,14,22,16,12,13,5,0,5,18,0,15
3001,83,0.5,10,20,11,12,5,9,20,4,0,1,11,0,18
3002,83,0.55,10,20,14,17,13,25,10,2,3,0,55,5,37
3003,83,0.5,10,20,4,22,13,19,47,4,0,3,8,2,56
3004,83,0.5,10,20,2,12,7,8,14,25,0,31,11,4,11
3005,83,0.55,10,20,7,8,15,7,23,7,0,10,12,1,15
3006,83,0.55,10,20,3,15,19,6,23,31,0,27,13,7,8
3007,83,0.5,10,20,4,5,14,12,3,8,1,8,15,1,11
3008,83,0.2,10,20,4,8,7,3,12,3,0,7,4,2,15
3009,83,0.38,10,20,7,21,14,13,18,20,3,32,30,23,35
3010,83,0.5,10,20,15,17,9,18,22,54,3,52,29,14,35
3011,83,0.5,10,20,0,5,3,4,7,1,0,0,5,2,7
3012,83,0.05,10,20,2,10,10,3,13,3,0,1,3,3,20
3013,12,4.2,20,30,6,45,8,45,48,7,0,6,56,3,86
3014,12,5.6,20,30,11,57,17,35,99,21,0,33,41,19,163
3015,12,2.9,20,30,26,46,14,22,38,73,2,28,22,9,74
3016,12,5.6,20,30,10,44,14,28,87,21,0,26,34,5,111
3017,12,5.6,20,30,10,45,3,13,54,11,0,19,17,18,69
3018,12,3.4,20,30,15,116,9,66,83,21,0,17,50,6,154
3019,12,4.2,20,30,25,48,22,46,67,44,3,32,70,11,155
3020,12,4.2,20,30,12,73,3,33,39,8,1,7,28,13,115
3021,12,5.0,20,30,12,68,8,33,74,19,0,27,32,8,107
3022,12,4.5,20,30,12,79,5,45,81,22,0,24,35,5,106
3023,12,5.5,20,30,6,59,9,40,75,14,1,24,31,5,129
3024,12,4.2,20,30,20,67,10,35,65,18,0,21,35,10,130
3025,12,3.2,20,30,15,112,10,49,84,11,0,21,46,9,142
3026,12,3.9,20,30,20,59,14,42,71,11,0,19,39,6,134
3027,12,3.8,20,30,7,82,12,45,36,10,0,4,18,6,102
3028,12,4.8,20,30,8,59,10,54,50,9,0,4,36,9,100
3029,12,3.8,20,30,10,22,3,22,19,6,0,4,17,2,70
3030,12,5.0,20,30,15,79,7,60,71,13,1,22,38,6,138
3031,12,3.3,20,30,11,53,11,38,51,6,0,9,34,10,113
3032,12,4.5,20,30,13,48,6,40,49,11,3,8,41,8,99
3033,12,4.5,20,30,5,22,6,16,23,2,1,3,23,2,48
3034,12,5.0,20,30,11,47,9,40,57,10,0,8,30,1,108
3035,12,4.7,20,30,3,9,1,13,16,0,0,0,7,0,37
3036,12,4.3,20,30,7,50,8,23,31,7,0,6,15,12,77
3037,12,4.0,20,30,6,26,2,21,39,5,0,4,24,5,70
3038,12,4.7,20,30,22,54,7,49,43,12,2,13,49,7,81
3039,12,3.5,20,30,22,88,3,44,55,16,0,8,32,19,107
3040,12,4.4,20,30,1,12,0,3,5,0,0,0,4,2,15
3041,12,3.6,20,30,14,63,5,35,31,5,0,4,29,11,78
3042,12,3.6,20,30,11,40,3,37,47,5,0,7,31,3,88
3043,12,4.0,20,30,4,28,1,14,18,5,0,4,15,7,38
3044,12,3.5,20,30,8,34,6,35,19,4,0,5,61,1,62
3045,12,3.7,20,30,2,34,2,21,23,2,0,4,14,3,62
3046,12,5.9,20,30,4,11,0,5,18,1,0,5,4,1,24
3047,12,3.5,20,30,4,13,1,10,5,0,0,2,13,1,21
3048,12,5.0,20,30,9,59,5,35,60,28,1,32,34,9,88
3049,12,3.8,20,30,1,3,0,2,3,1,0,2,0,0,7
3050,12,6.0,20,30,7,49,5,21,83,55,0,69,14,14,50
3051,12,4.0,20,30,4,33,4,22,25,1,0,1,19,13,48
3052,12,0.0,20,30,0,13,0,5,6,1,0,3,2,3,13
3053,12,4.8,20,30,22,65,16,39,88,46,1,51,38,15,74
3054,12,5.3,20,30,3,7,0,6,10,1,0,0,9,0,38
3055,12,3.3,20,30,7,42,6,17,40,9,0,7,20,2,50
3056,12,6.5,20,30,5,38,4,17,23,2,0,2,12,1,54
3057,12,4.4,20,30,8,30,5,15,36,14,0,15,13,8,46
3058,12,4.0,20,30,5,25,3,20,22,8,0,5,29,2,43
3059,12,5.0,20,30,2,0,0,3,3,0,0,2,2,0,14
3060,12,5.1,20,30,3,12,3,9,14,5,0,5,7,0,29
3061,12,4.6,20,30,1,15,2,10,19,6,0,5,10,1,30
3062,12,4.5,20,30,0,4,2,2,2,0,0,0,2,0,6
3063,47,4.1,15,25,15,64,10,56,71,39,1,46,78,10,101
3064,47,4.0,15,25,13,35,8,35,40,24,1,30,40,3,77
3065,47,5.0,15,25,15,37,5,35,56,26,3,23,43,7,113
3066,47,3.5,15,25,17,33,8,30,25,34,1,28,43,5,43
3067,47,5.0,15,25,21,24,9,19,36,13,0,13,33,1,63
3068,47,6.0,15,25,8,14,7,32,31,18,0,19,49,1,50
3069,47,4.1,15,25,0,3,1,2,17,2,0,1,1,6,4
3070,47,5.0,15,25,17,18,6,20,40,42,0,38,39,2,35
3071,47,5.2,15,25,1,2,1,0,5,5,0,3,0,4,5
3072,47,5.0,15,25,26,35,2,64,37,32,0,32,76,9,51
3073,47,0.0,15,25,6,8,0,9,1,2,0,2,9,3,4
3074,47,4.0,15,25,0,0,0,0,0,0,0,0,0,0,0
3075,47,4.3,15,25,2,7,3,9,2,4,2,6,16,1,8
3076,47,3.9,15,25,13,11,7,23,13,24,2,28,25,5,16
3077,47,3.2,15,25,12,7,2,10,3,1,0,1,10,0,12
3078,47,4.7,15,25,18,14,4,40,14,26,0,28,52,4,28
3079,47,3.4,15,25,3,8,0,10,17,5,0,1,11,0,21
3080,47,4.5,15,25,2,8,1,19,3,2,1,2,25,1,17
3081,47,3.5,15,25,9,34,2,25,12,9,2,11,31,5,37
3082,47,4.7,15,25,3,27,4,11,12,6,0,4,14,0,40
3083,47,4.5,15,25,0,3,0,5,2,3,0,1,8,0,3
3084,47,3.8,15,25,0,2,0,0,0,0,0,0,0,0,1
3085,47,5.6,15,25,1,8,1,6,6,1,0,1,12,1,17
3086,47,4.3,15,25,5,5,2,2,31,8,1,33,34,0,20
3087,47,5.0,15,25,4,5,0,7,2,1,2,1,13,0,12
3088,47,4.6,15,25,1,1,1,3,5,2,0,2,6,0,11
3089,47,3.6,15,25,2,0,2,4,0,2,0,2,4,0,1
3090,47,4.0,15,25,10,23,6,13,12,18,0,19,17,3,30
3091,47,4.0,15,25,3,6,0,5,1,0,0,0,4,0,20
3092,47,4.8,15,25,1,5,1,0,8,4,0,4,0,1,9
3093,47,3.4,15,25,3,17,0,3,8,3,0,1,9,3,10
3094,47,4.0,15,25,6,15,5,15,12,9,0,9,16,2,18
3095,47,5.0,15,25,4,7,4,22,17,9,0,6,28,0,32
3096,47,4.4,15,25,8,5,2,20,13,17,0,18,22,4,13
3097,47,4.0,15,25,0,6,1,13,3,0,0,0,4,0,12
3098,47,5.6,15,25,3,3,0,9,0,2,0,2,13,2,10
3099,47,4.6,15,25,8,10,1,14,13,11,0,10,21,3,5
3100,47,4.3,15,25,6,2,0,0,2,2,0,2,0,0,2
3101,47,4.2,15,25,4,17,0,16,15,5,0,9,22,0,23
3102,47,4.5,15,25,0,0,0,0,0,0,0,0,0,0,0
3103,47,4.5,15,25,0,0,0,0,0,0,0,0,0,0,0
3104,47,4.7,15,25,0,0,0,0,0,0,0,0,0,0,2
3105,47,4.2,15,25,0,0,0,0,0,0,0,0,0,0,0
3106,47,4.2,15,25,4,7,1,8,4,1,0,1,9,0,13
3107,47,0.0,15,25,0,9,1,6,7,3,0,0,4,1,16
3108,47,6.0,15,25,0,0,0,0,0,0,0,0,0,0,0
3109,47,3.9,15,25,0,0,0,0,0,0,0,0,0,0,0
3110,47,0.0,15,25,4,4,1,2,3,0,0,0,6,0,12
3111,47,3.5,15,25,6,21,3,17,23,4,0,5,12,9,44
3112,47,3.5,15,25,3,11,3,18,2,8,0,7,26,3,15
3113,99,9.8,30,65,12,39,40,50,68,21,0,34,30,15,97
3114,99,12.0,30,65,13,40,34,37,96,27,1,51,38,19,87
3115,99,8.7,30,65,11,72,41,50,93,14,1,24,35,3,139
3116,99,10.0,30,65,10,104,38,56,125,25,0,67,31,42,132
3117,99,13.5,30,65,13,61,58,30,134,14,0,57,18,32,124
3118,99,12.7,30,65,1,46,63,38,132,10,1,22,20,17,135
3119,99,8.3,30,65,3,37,27,25,64,10,1,32,22,17,72
3120,99,8.5,30,65,5,67,44,35,79,31,0,63,42,12,90
3121,99,13.16,30,65,8,61,79,35,106,15,0,38,7,21,128
3122,99,13.5,30,65,2,72,51,25,178,31,0,78,5,21,149
3123,99,5.6,30,65,10,36,22,40,88,32,2,61,38,9,97
3124,99,12.0,30,65,6,79,47,22,127,25,0,76,8,35,88
3125,99,11.1,30,65,13,66,38,27,114,24,0,61,31,25,84
3126,99,8.0,30,65,8,86,65,41,51,7,0,13,16,33,85
3127,99,13.5,30,65,4,56,51,18,86,21,0,97,8,32,103
3128,99,6.4,30,65,21,39,31,31,66,22,1,31,76,11,77
3129,99,7.7,30,65,6,35,22,31,56,12,1,13,41,33,91
3130,99,8.0,30,65,9,71,49,37,42,8,0,18,11,31,74
3131,99,7.0,30,65,7,42,21,25,55,7,0,15,19,3,91
3132,99,8.0,30,65,12,79,49,33,75,12,1,27,11,42,97
3133,99,6.0,30,65,16,57,14,31,118,31,0,66,34,27,131
3134,99,8.0,30,65,7,128,72,44,89,13,3,46,29,53,115
3135,99,9.0,30,65,10,47,18,20,68,53,1,45,12,12,48
3136,99,8.9,30,65,9,44,40,39,73,20,1,42,38,16,79
3137,99,12.4,30,65,5,88,83,35,126,21,0,42,25,40,102
3138,99,10.0,30,65,22,54,36,13,95,107,0,55,8,35,66
3139,99,9.7,30,65,13,59,51,42,113,27,0,56,33,19,103
3140,99,9.0,30,65,7,63,55,41,127,42,1,59,51,13,109
3141,99,11.5,30,65,17,48,94,16,115,34,1,76,16,38,123
3142,99,6.7,30,65,18,69,40,42,97,31,1,37,51,53,151
3143,99,11.0,30,65,8,81,72,35,135,31,0,87,33,8,123
3144,99,11.0,30,65,15,47,70,26,171,49,0,87,8,58,117
3145,99,10.0,30,65,11,64,86,33,91,67,0,126,11,18,118
3146,99,8.0,30,65,8,116,71,39,95,16,2,39,26,63,102
3147,99,8.0,30,65,23,38,39,9,76,102,0,60,11,13,79
3148,99,10.0,30,65,4,94,22,84,79,12,0,14,10,5,139
3149,99,10.5,30,65,6,57,60,26,43,7,0,18,14,39,62
3150,99,10.0,30,65,16,88,95,51,137,29,0,70,53,38,184
3151,99,10.0,30,65,15,73,55,40,111,33,0,60,59,18,88
3152,99,9.1,30,65,38,58,19,26,85,105,0,71,17,9,85
3153,99,7.0,30,65,11,43,22,37,82,23,0,26,36,22,101
3154,99,11.0,30,65,11,69,60,43,130,43,3,100,46,22,83
3155,99,11.5,30,65,8,103,32,55,149,12,0,53,22,8,136
3156,99,7.5,30,65,22,36,24,27,102,48,0,46,23,8,102
3157,99,11.5,30,65,5,46,32,7,92,20,0,46,9,3,79
3158,99,5.5,30,65,18,32,10,50,45,24,1,18,64,4,66
3159,99,7.2,30,65,12,35,6,23,48,7,0,11,28,1,67
3160,99,12.0,30,65,4,5,1,1,6,13,0,3,1,0,2
3161,99,5.0,30,65,21,80,10,77,54,33,0,44,47,17,108
3162,99,7.0,30,65,34,29,5,5,60,130,0,67,6,6,33
3163,48,5.6,25,50,28,34,15,60,39,37,2,45,96,5,48
3164,48,6.2,25,50,33,47,14,79,48,72,4,92,115,8,64
3165,48,6.5,25,50,9,29,5,39,19,21,1,22,58,1,37
3166,48,6.66,25,50,14,25,6,45,37,41,1,46,78,6,55
3167,48,5.8,25,50,38,43,6,67,36,84,1,120,84,0,23
3168,48,5.2,25,50,28,42,7,70,34,54,4,82,124,4,61
3169,48,5.4,25,50,12,25,6,42,36,37,1,48,69,9,47
3170,48,5.0,25,50,19,27,2,51,48,40,0,38,88,3,67
3171,48,6.0,25,50,35,35,9,66,30,66,1,92,102,2,39
3172,48,6.0,25,50,20,29,4,52,35,35,0,43,64,3,54
3173,48,5.5,25,50,38,29,7,58,20,66,2,80,87,14,46
3174,48,5.2,25,50,21,14,4,47,35,59,3,89,64,0,27
3175,48,5.0,25,50,24,31,8,36,31,33,3,41,47,2,39
3176,48,7.2,25,50,30,30,13,67,61,76,0,133,100,6,23
3177,48,6.2,25,50,10,42,7,45,48,54,0,62,87,2,80
3178,48,5.2,25,50,22,23,7,58,27,37,1,48,103,3,52
3179,48,5.8,25,50,14,26,3,43,29,19,0,17,69,1,45
3180,48,5.5,25,50,28,39,6,80,39,45,1,53,90,10,79
3181,48,5.5,25,50,27,21,2,80,45,44,0,80,97,1,37
3182,48,6.6,25,50,30,44,7,66,86,93,0,195,74,9,41
3183,48,5.0,25,50,14,27,3,56,49,36,2,35,87,4,58
3184,48,5.0,25,50,13,26,10,66,42,44,1,50,92,9,63
3185,48,4.9,25,50,18,13,3,45,31,51,1,57,76,6,37
3186,48,6.2,25,50,24,26,8,73,47,81,1,108,88,4,47
3187,48,6.0,25,50,19,39,8,65,31,51,0,58,102,31,82
3188,48,6.0,25,50,15,45,15,48,47,62,2,75,71,1,64
3189,48,6.6,25,50,22,44,7,63,62,83,3,152,82,3,40
3190,48,5.5,25,50,25,31,18,51,55,64,0,85,60,7,43
3191,48,6.6,25,50,39,28,0,67,83,68,0,155,68,4,22
3192,48,5.0,25,50,13,37,8,56,52,62,4,123,78,8,43
3193,48,7.9,25,50,30,32,22,60,69,109,0,159,71,6,43
3194,48,5.5,25,50,24,21,6,46,30,60,2,69,47,2,23
3195,48,6.1,25,50,39,37,9,71,29,43,2,60,125,2,59
3196,48,6.0,25,50,29,42,14,54,61,79,1,119,76,3,30
3197,48,5.2,25,50,15,41,6,60,24,37,3,37,87,5,70
3198,48,6.5,25,50,16,41,10,55,70,39,2,46,95,10,114
3199,48,5.5,25,50,22,27,8,59,47,49,0,58,83,2,45
3200,48,6.1,25,50,25,25,8,72,64,63,1,80,113,8,49
3201,48,5.5,25,50,34,53,4,60,61,75,1,112,76,6,33
3202,48,5.5,25,50,27,30,9,90,23,45,4,52,105,1,46
3203,48,4.2,25,50,32,35,14,58,33,86,6,111,106,11,62
3204,48,5.3,25,50,31,51,10,69,81,91,5,187,87,10,66
3205,48,5.8,25,50,21,24,5,41,31,44,2,55,68,2,22
3206,48,6.6,25,50,37,47,5,91,70,86,0,145,128,4,38
3207,48,5.4,25,50,9,21,4,40,27,33,2,38,58,5,47
3208,48,5.2,25,50,15,34,5,69,16,44,0,46,95,2,39
3209,48,6.8,25,50,30,32,10,57,33,74,2,116,63,4,10
3210,48,6.5,25,50,24,37,12,63,42,53,5,78,105,4,57
3211,48,4.5,25,50,32,35,12,51,38,85,3,127,60,6,34
3212,48,6.0,25,50,11,37,6,26,30,47,1,82,31,21,51
3213,49,6.9,20,30,23,23,17,39,38,70,0,39,56,24,23
3214,49,6.5,20,30,17,29,9,15,60,51,0,48,16,36,35
3215,49,5.15,20,30,29,34,10,20,28,52,2,59,24,25,35
3216,49,6.5,20,30,22,47,17,27,62,80,1,82,41,35,46
3217,49,4.25,20,30,15,23,10,11,39,46,1,47,19,28,44
3218,49,5.4,20,30,8,34,23,37,73,49,0,63,64,21,88
3219,49,5.2,20,30,29,43,12,18,108,65,1,93,23,27,70
3220,49,6.5,20,30,26,36,11,36,41,120,4,83,64,37,37
3221,49,6.8,20,30,31,27,11,51,53,65,2,72,64,25,44
3222,49,5.6,20,30,9,28,9,38,58,38,0,42,62,9,71
3223,49,6.0,20,30,29,38,13,69,21,56,0,67,107,16,21
3224,49,5.5,20,30,24,47,23,17,70,53,0,65,40,60,69
3225,49,5.9,20,30,19,47,19,43,65,71,0,77,53,47,37
3226,49,5.3,20,30,38,45,22,24,61,81,4,119,38,57,61
3227,49,6.0,20,30,21,26,17,21,41,48,1,51,37,50,37
3228,49,5.2,20,30,17,38,16,33,83,46,1,53,51,13,74
3229,49,6.0,20,30,25,30,10,22,41,47,1,55,28,19,40
3230,49,4.5,20,30,25,24,4,58,22,45,3,49,83,16,36
3231,49,4.8,20,30,26,46,2,11,60,54,2,60,34,25,36
3232,49,7.0,20,30,17,20,16,32,62,41,1,58,38,27,43
3233,49,5.5,20,30,10,41,11,25,65,32,0,48,32,27,74
3234,49,6.2,20,30,25,27,16,25,34,47,2,45,34,41,24
3235,49,6.8,20,30,33,44,13,40,65,134,0,118,61,30,27
3236,49,5.2,20,30,15,33,11,31,93,48,1,52,37,13,71
3237,49,4.8,20,30,24,37,10,36,49,39,2,60,65,20,48
3238,49,4.9,20,30,42,47,13,40,39,94,7,79,85,47,45
3239,49,7.0,20,30,29,26,18,35,67,73,0,84,55,29,47
3240,49,7.3,20,30,49,45,15,42,60,74,5,76,82,30,108
3241,49,5.9,20,30,26,45,10,72,41,65,0,74,115,28,44
3242,49,4.5,20,30,29,48,10,54,26,69,4,79,67,50,53
3243,49,7.2,20,30,14,36,22,29,48,47,0,67,46,29,50
3244,49,4.8,20,30,33,38,4,79,20,48,3,54,105,22,39
3245,49,5.95,20,30,21,38,16,36,57,59,1,80,57,33,47
3246,49,7.0,20,30,19,36,24,32,74,47,0,66,44,40,46
3247,49,5.9,20,30,13,35,14,28,53,30,0,37,37,37,45
3248,49,6.0,20,30,45,42,18,28,70,99,2,100,56,35,43
3249,49,6.0,20,30,26,33,11,41,47,76,1,84,70,22,32
3250,49,5.2,20,30,41,34,8,68,38,64,3,80,91,4,54
3251,49,4.5,20,30,20,26,13,36,40,127,0,72,50,9,35
3252,49,4.8,20,30,24,35,11,43,30,41,4,51,74,50,64
3253,49,7.0,20,30,21,40,26,26,102,89,1,107,49,45,62
3254,49,6.4,20,30,21,41,25,63,82,62,0,83,95,47,68
3255,49,4.5,20,30,18,34,7,20,22,58,0,61,52,88,39
3256,49,7.0,20,30,25,46,20,14,147,63,2,96,27,33,68
3257,49,7.0,20,30,21,46,20,30,35,69,0,48,65,81,58
3258,49,5.6,20,30,28,12,14,24,18,21,0,22,27,16,20
3259,49,6.5,20,30,19,39,14,21,35,55,3,74,54,44,45
3260,49,7.0,20,30,24,36,19,29,85,61,0,82,35,17,26
3261,49,6.5,20,30,37,39,12,63,55,84,5,89,92,26,47
3262,49,5.1,20,30,18,37,8,31,74,42,0,56,35,45,82
3263,50,4.7,20,40,10,101,5,28,37,9,4,20,34,2,54
3264,50,5.0,20,40,9,27,6,32,46,22,0,19,43,11,80
3265,50,5.1,20,40,7,15,9,32,60,32,0,36,53,4,55
3266,50,5.0,20,40,21,48,21,56,66,30,0,34,78,13,102
3267,50,5.4,20,40,13,38,6,45,55,17,0,18,66,3,91
3268,50,5.0,20,40,26,24,4,24,16,24,1,23,35,5,32
3269,50,5.0,20,40,11,30,5,31,42,18,1,26,41,4,72
3270,50,5.6,20,40,24,38,7,79,47,77,1,78,130,13,80
3271,50,5.4,20,40,17,31,2,62,37,56,2,61,91,4,66
3272,50,5.6,20,40,5,21,2,39,29,26,0,27,50,7,54
3273,50,5.3,20,40,8,25,10,71,47,39,0,39,94,6,84
3274,50,4.7,20,40,20,42,8,38,45,44,2,46,61,2,80
3275,50,5.25,20,40,26,32,6,61,18,44,1,41,108,4,56
3276,50,5.4,20,40,9,18,5,36,14,11,2,5,42,2,29
3277,50,5.2,20,40,20,27,4,65,41,34,1,36,92,0,48
